CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad Cliente,Tiempo,COMBO_ZONA_TIEMPO
25310,3,7,0,0,1,1,0,1,1,8,0,0,0,0.3333333333333333,0,2,1,6.27,2449,0,1,4,44,0.2857142857142857,0.3163470319634703
25351,3,5,0,0,0,0,0,1,1,31,1,0,0,1.0,1,2,1,4.11,2561,8043,1,3,47,0.42857142857142855,0.6432876712328767
25357,3,5,0,0,0,0,0,1,1,11,1,0,0,0.3333333333333333,1,1,0,3.87,4008,13976,1,2,60,0.5714285714285714,0.5201826484018265
25376,3,5,0,2,1,2,3,1,0,47,0,0,0,1.0,1,1,1,4.25,3691,15023,1,3,48,0.5714285714285714,0.7452054794520548
25393,3,5,0,2,1,2,0,1,1,49,1,0,0,0.3333333333333333,1,3,0,3.67,5487,11686,0,3,42,0.0,0.11251141552511415
25437,3,5,0,2,1,3,0,1,1,31,1,0,0,1.0,1,2,1,3.61,7303,15380,1,2,41,0.5,0.6942465753424658
25458,3,5,0,2,1,2,0,1,1,3,1,0,0,1.0,1,0,0,3.47,5402,5321,1,2,46,0.5714285714285714,0.7452054794520548
25472,3,5,0,2,1,2,1,1,1,35,1,0,0,0.3333333333333333,1,2,1,3.56,11691,14886,1,3,48,0.7857142857142857,0.6730593607305936
25478,3,5,0,2,1,3,0,1,1,51,0,1,0,1.0,1,0,1,4.34,1098,11019,1,2,56,0.35714285714285715,0.5923287671232877
25516,3,5,0,2,1,2,0,1,1,31,1,0,0,0.3333333333333333,1,0,1,3.44,3503,8921,1,2,47,0.5,0.46922374429223745
25534,3,5,0,2,1,3,0,1,1,50,0,0,1,1.0,1,3,0,2.78,3908,35652,1,2,55,0.42857142857142855,0.6432876712328767
25538,3,5,0,2,1,2,0,1,1,48,1,0,1,0.3333333333333333,1,3,1,2.71,3503,28215,0,1,58,0.0,0.11251141552511415
25539,3,5,0,2,1,2,0,1,1,8,1,0,0,0.3333333333333333,1,3,0,3.36,6298,15454,1,2,37,0.42857142857142855,0.4182648401826484
25553,3,5,0,2,1,0,0,0,1,45,1,1,0,0.0,1,3,0,3.11,4736,6792,0,2,48,0.0,0.0
25563,3,5,0,2,1,2,0,1,1,49,1,0,1,1.0,1,3,0,2.77,3503,11429,1,2,61,0.5,0.6942465753424658
25568,3,5,0,2,1,0,3,1,1,21,1,0,1,0.3333333333333333,1,3,0,2.91,4736,21930,1,2,62,0.42857142857142855,0.4182648401826484
25587,3,5,0,2,1,2,0,1,1,31,1,0,1,0.3333333333333333,1,1,0,2.91,3503,12662,0,2,24,0.0,0.11251141552511415
25639,3,7,0,2,1,0,0,1,1,31,0,1,0,1.0,1,3,0,3.8,2605,22041,1,2,55,0.6428571428571429,0.796164383561644
25642,3,7,0,2,1,3,0,1,1,31,0,1,0,1.0,1,2,1,3.69,2605,17038,1,3,56,0.5714285714285714,0.7452054794520548
25664,3,7,0,2,1,1,0,1,1,4,1,0,0,0.3333333333333333,1,2,1,3.06,4736,28783,1,2,41,0.5,0.46922374429223745
25688,3,5,1,2,1,0,0,1,1,18,1,0,0,0.0,1,2,1,3.83,4822,29477,0,3,54,0.0,0.0
25690,3,5,1,2,1,3,0,1,1,26,0,0,0,0.0,1,2,1,4.06,4479,40324,1,0,49,0.5,0.3567123287671233
25715,3,5,1,2,1,0,0,1,1,20,0,0,0,0.3333333333333333,1,2,1,4.17,2662,11143,1,2,62,0.42857142857142855,0.4182648401826484
25748,3,5,1,2,1,2,1,1,1,32,1,0,0,0.3333333333333333,1,0,0,3.54,8357,35383,1,4,38,0.42857142857142855,0.4182648401826484
25770,3,5,1,2,1,3,0,1,1,24,0,0,0,0.0,1,2,1,4.22,2434,16662,0,3,57,0.0,0.0
25778,3,5,1,2,1,2,0,1,1,19,1,0,0,0.0,1,2,1,3.54,5572,19882,0,2,58,0.0,0.0
25786,3,5,1,2,1,0,0,1,1,31,0,0,0,1.0,0,2,1,4.39,1141,18768,1,3,47,0.42857142857142855,0.6432876712328767
25811,3,5,1,2,1,3,0,1,1,42,0,0,0,0.3333333333333333,1,0,0,3.79,2662,17812,0,3,55,0.0,0.11251141552511415
25817,3,5,1,2,1,2,0,1,1,50,1,0,0,0.0,1,0,0,3.88,3748,13346,0,2,47,0.0,0.0
25846,3,5,1,2,1,0,0,1,1,11,0,1,0,0.3333333333333333,1,0,1,3.76,2662,14066,0,2,50,0.0,0.11251141552511415
25851,3,5,1,2,1,2,0,0,1,31,1,0,0,0.3333333333333333,1,2,1,3.62,3794,18105,1,3,62,0.6428571428571429,0.5711415525114155
25854,3,5,1,2,1,0,0,1,1,8,0,0,0,0.3333333333333333,1,2,1,3.71,2708,15546,1,2,35,0.5,0.46922374429223745
25877,3,5,1,2,1,2,2,0,1,31,1,0,0,1.0,1,2,1,3.4,3559,19145,1,1,61,0.6428571428571429,0.796164383561644
25905,3,5,1,2,1,2,0,1,1,8,1,0,1,0.0,1,2,1,2.81,8843,10520,1,1,61,0.5714285714285714,0.40767123287671236
25912,3,5,1,2,1,2,0,0,1,31,1,0,0,0.3333333333333333,1,1,0,3.14,6166,19187,1,2,60,0.5,0.46922374429223745
25930,3,5,1,2,1,0,3,1,1,6,0,0,0,0.0,1,2,1,3.34,4063,36683,0,2,46,0.0,0.0
25937,3,5,1,2,1,2,0,1,1,31,1,0,1,0.3333333333333333,1,2,1,2.37,8048,28040,1,1,51,0.7142857142857143,0.6221004566210047
25972,3,5,1,2,1,2,0,1,1,42,1,0,1,1.0,1,2,1,2.35,8968,22802,1,2,40,0.7142857142857143,0.8471232876712329
26017,3,5,1,2,1,2,0,1,1,31,1,0,0,1.0,1,0,0,3.12,5338,31516,1,0,42,0.5714285714285714,0.7452054794520548
26057,3,5,1,2,1,0,0,1,1,26,1,0,1,0.3333333333333333,1,2,1,2.4,10654,32970,1,0,47,0.5714285714285714,0.5201826484018265
26079,3,5,1,2,1,0,0,0,1,11,0,0,1,0.3333333333333333,1,2,1,2.95,2662,5856,0,2,52,0.0,0.11251141552511415
26157,3,5,1,2,1,0,0,1,1,34,0,0,0,0.0,1,3,0,2.53,2662,14255,0,2,48,0.0,0.0
26177,3,5,1,2,1,2,0,1,1,8,1,0,1,1.0,1,3,0,2.56,4550,19405,1,1,61,0.7142857142857143,0.8471232876712329
26202,3,5,1,2,1,2,0,1,1,46,1,0,0,0.0,0,3,0,2.17,5080,0,0,1,31,0.0,0.0
26228,3,5,1,2,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.85,6431,0,1,1,44,0.5714285714285714,0.5201826484018265
26229,3,5,1,2,1,0,0,1,2,32,1,0,0,0.3333333333333333,0,3,0,1.8,7101,0,1,1,37,0.6428571428571429,0.5711415525114155
26256,3,5,1,2,0,2,0,1,1,31,1,0,0,0.3333333333333333,1,0,0,3.88,3647,22793,1,3,40,0.7142857142857143,0.6221004566210047
26261,3,5,1,2,0,0,0,1,1,26,0,0,0,0.0,1,0,0,4.11,2561,18504,0,2,59,0.0,0.0
26305,3,5,1,2,0,2,0,1,1,47,1,0,0,1.0,1,1,0,2.33,5290,16207,1,1,55,0.7142857142857143,0.8471232876712329
26328,3,5,1,2,0,0,0,1,1,31,0,0,0,1.0,0,3,0,1.91,2561,0,1,1,34,0.2857142857142857,0.5413698630136986
26380,3,5,1,0,1,0,0,1,1,5,0,0,0,0.0,1,1,0,2.52,4546,33704,0,1,57,0.0,0.0
26385,3,5,1,0,1,0,0,1,1,26,0,0,0,1.0,1,1,0,2.6,3030,13242,1,2,51,0.5,0.6942465753424658
26435,3,5,1,0,1,2,0,1,2,28,0,0,1,0.0,0,3,0,1.76,7364,0,1,1,43,0.6428571428571429,0.45863013698630145
26438,3,5,1,0,1,2,0,1,1,51,1,0,0,0.3333333333333333,0,0,0,2.09,5080,0,1,2,27,0.5,0.46922374429223745
26489,3,5,1,0,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.78,10474,0,1,1,47,0.5,0.46922374429223745
26498,3,5,1,0,1,1,0,1,1,28,0,0,1,0.0,0,3,0,1.78,3994,0,1,1,46,0.42857142857142855,0.30575342465753425
26499,3,5,1,0,1,2,1,1,1,34,1,0,0,0.3333333333333333,0,3,0,1.93,5080,0,0,2,71,0.0,0.11251141552511415
26509,3,5,1,0,1,2,3,0,1,47,1,0,1,0.3333333333333333,0,3,0,1.79,4909,0,1,1,53,0.42857142857142855,0.4182648401826484
26510,3,5,1,0,1,2,0,1,1,47,1,0,1,1.0,0,3,0,1.76,4909,0,1,2,68,0.42857142857142855,0.6432876712328767
26536,3,5,1,0,0,1,0,1,1,16,0,0,0,0.3333333333333333,1,2,1,4.35,1098,7379,0,3,38,0.0,0.11251141552511415
26538,3,5,1,0,0,0,0,1,1,8,1,0,0,1.0,1,2,1,4.26,2561,7636,1,2,26,0.42857142857142855,0.6432876712328767
26540,3,5,1,0,0,0,0,1,1,31,0,0,0,1.0,1,2,1,4.27,2561,26624,1,3,51,0.6428571428571429,0.796164383561644
26548,3,5,1,0,0,0,0,1,1,9,0,0,0,0.3333333333333333,1,2,1,3.52,3842,67036,1,4,56,0.5,0.46922374429223745
26563,3,5,1,0,0,2,0,1,1,44,1,0,0,1.0,0,0,1,2.14,4922,0,1,0,40,0.42857142857142855,0.6432876712328767
26577,3,5,1,0,0,0,0,1,2,28,0,0,0,0.3333333333333333,0,1,0,2.05,4024,0,1,1,64,0.42857142857142855,0.4182648401826484
26584,3,5,1,0,0,0,0,0,1,51,0,0,0,0.3333333333333333,0,3,0,1.85,4024,0,1,1,51,0.42857142857142855,0.4182648401826484
26594,3,5,0,0,0,3,0,1,1,44,0,0,0,0.3333333333333333,1,3,0,2.45,2929,10969,1,2,41,0.5,0.46922374429223745
26598,3,5,0,0,0,2,0,1,1,47,1,0,0,1.0,1,3,0,2.22,4922,17125,1,2,28,0.7142857142857143,0.8471232876712329
26614,3,5,0,0,0,2,0,1,1,31,1,0,0,1.0,0,0,0,2.02,4922,0,1,1,28,0.42857142857142855,0.6432876712328767
26622,3,5,0,0,0,2,0,1,1,31,1,0,0,1.0,0,1,0,1.93,4922,0,1,2,35,0.42857142857142855,0.6432876712328767
26635,3,5,0,2,1,2,0,1,1,1,1,0,0,0.0,1,0,0,2.6,4922,14253,0,2,45,0.0,0.0
26640,3,5,0,2,1,2,0,0,1,8,1,0,0,0.3333333333333333,1,0,0,2.48,5290,11201,1,1,52,0.6428571428571429,0.5711415525114155
26680,3,5,0,2,1,3,0,1,1,42,0,0,0,0.3333333333333333,1,3,1,2.39,2929,18697,0,1,59,0.0,0.11251141552511415
26683,3,5,0,2,1,0,0,1,1,48,0,0,0,1.0,1,3,0,2.45,2561,18766,1,2,54,0.5714285714285714,0.7452054794520548
26699,3,5,0,2,1,2,0,1,1,26,1,0,0,1.0,1,3,0,2.27,5290,19212,1,2,60,0.42857142857142855,0.6432876712328767
26716,3,5,0,2,1,2,0,1,1,23,1,0,0,0.3333333333333333,0,0,0,2.19,4922,0,0,2,59,0.0,0.11251141552511415
26734,3,5,0,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,1,0,0,1.91,6124,32593,1,2,57,0.5714285714285714,0.5201826484018265
26776,3,7,1,2,1,3,0,0,1,1,0,0,0,0.3333333333333333,0,2,1,4.54,2061,11122,0,2,41,0.0,0.11251141552511415
26793,3,7,1,2,1,2,0,0,1,31,1,1,0,1.0,1,2,1,3.79,3748,11688,1,4,41,0.5714285714285714,0.7452054794520548
26800,3,7,1,2,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,0,0,4.26,2662,18560,0,4,62,0.0,0.11251141552511415
26804,3,7,1,2,1,2,0,1,1,31,0,0,0,1.0,1,2,1,4.21,5622,30528,1,3,41,0.5714285714285714,0.7452054794520548
26811,3,7,1,2,1,0,0,1,1,26,1,0,0,1.0,1,1,0,4.26,2708,14344,1,2,60,0.5,0.6942465753424658
26819,3,7,1,2,1,0,0,0,1,31,1,0,0,0.3333333333333333,1,2,1,4.2,2434,17730,1,4,42,0.5714285714285714,0.5201826484018265
26880,3,7,1,2,1,0,0,1,1,31,1,0,1,0.3333333333333333,1,1,0,2.84,2662,23758,0,2,37,0.0,0.11251141552511415
26881,3,7,1,2,1,3,0,0,1,24,0,0,0,1.0,1,1,0,3.26,3994,36049,1,2,56,0.42857142857142855,0.6432876712328767
26888,3,7,1,2,1,2,0,0,1,8,1,0,1,1.0,1,3,0,2.96,3559,24628,1,2,46,0.7142857142857143,0.8471232876712329
26942,3,7,1,2,1,2,0,1,2,31,1,0,0,0.3333333333333333,1,2,1,3.73,3794,17944,1,2,56,0.6428571428571429,0.5711415525114155
26998,3,7,1,2,1,2,0,1,1,51,1,0,1,0.0,1,0,0,2.85,3605,18149,0,2,44,0.0,0.0
27010,3,7,1,2,1,0,0,1,1,31,0,0,0,1.0,1,2,1,3.08,2708,11838,1,1,57,0.5,0.6942465753424658
27024,3,7,1,2,1,3,0,1,1,29,0,0,1,0.0,1,3,0,2.83,2708,11567,0,2,52,0.0,0.0
27027,3,7,1,2,1,3,0,1,1,39,1,0,0,0.3333333333333333,1,1,0,3.04,2708,15964,0,1,62,0.0,0.11251141552511415
27069,3,7,1,2,1,2,0,1,1,49,1,0,0,0.3333333333333333,1,1,1,2.26,6968,14959,1,2,44,0.5,0.46922374429223745
27086,3,7,1,2,1,2,0,1,0,2,1,0,0,0.3333333333333333,1,3,0,2.51,5080,9173,0,1,46,0.0,0.11251141552511415
27088,3,7,1,2,1,2,0,1,1,32,1,0,0,0.0,1,2,1,2.34,5080,17832,0,1,61,0.0,0.0
27089,3,7,1,2,1,2,0,1,1,41,1,0,0,1.0,1,1,1,2.35,5448,16522,1,2,71,0.7142857142857143,0.8471232876712329
27143,3,7,1,2,1,2,0,1,1,9,0,0,1,0.0,0,3,0,1.76,4909,0,0,0,56,0.0,0.0
27150,3,7,1,2,1,2,3,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.81,4182,0,1,0,39,0.42857142857142855,0.4182648401826484
27173,3,7,1,2,1,2,0,1,1,35,1,0,0,0.0,1,1,0,2.54,5080,25155,0,2,55,0.0,0.0
27197,3,7,1,2,1,0,0,1,1,42,0,0,0,1.0,1,1,0,2.44,3030,22688,1,2,42,0.6428571428571429,0.796164383561644
27243,3,7,1,2,1,0,0,1,1,42,0,0,0,0.3333333333333333,0,2,1,1.95,4182,0,0,2,39,0.0,0.11251141552511415
27299,3,7,1,2,0,2,0,1,1,31,1,0,1,1.0,1,0,0,2.87,6017,25328,1,2,51,0.5714285714285714,0.7452054794520548
27359,3,7,1,0,0,0,0,1,1,36,0,1,1,0.0,1,1,0,2.98,3842,51876,0,1,47,0.0,0.0
27373,3,7,1,0,0,2,3,1,1,31,1,0,0,1.0,0,2,1,2.04,4922,0,1,2,39,0.42857142857142855,0.6432876712328767
27414,3,7,0,2,1,2,0,1,1,9,1,0,0,1.0,1,3,0,2.52,5290,18727,1,1,51,0.42857142857142855,0.6432876712328767
27424,3,7,0,2,1,2,0,1,1,0,1,0,0,0.3333333333333333,1,2,1,2.52,8763,4330,1,2,42,0.42857142857142855,0.4182648401826484
27467,3,7,0,2,1,2,0,1,0,31,0,0,1,1.0,0,3,0,1.79,6273,0,1,1,47,0.5714285714285714,0.7452054794520548
27470,3,7,0,2,1,2,0,1,1,21,0,0,1,0.3333333333333333,0,3,0,1.78,6216,0,0,0,38,0.0,0.11251141552511415
27501,3,7,0,2,1,0,0,1,2,8,0,0,0,0.3333333333333333,0,2,1,9.01,0,25278,0,9,42,0.0,0.11251141552511415
27529,8,6,0,0,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,2,1,5.57,751,20835,0,2,49,0.0,0.11251141552511415
27530,8,6,0,0,1,0,0,1,1,31,0,1,0,1.0,0,2,1,5.4,0,15627,0,3,39,0.0,0.3375342465753425
27562,8,6,0,0,1,0,0,1,1,8,0,0,0,0.0,0,2,1,5.38,0,0,0,5,63,0.0,0.0
27574,8,6,0,0,1,0,0,1,1,8,1,1,0,1.0,1,2,1,5.28,751,18859,1,4,69,0.42857142857142855,0.6432876712328767
27576,8,6,0,0,1,1,0,1,1,44,0,0,0,0.0,1,2,1,5.59,751,10150,0,5,50,0.0,0.0
27592,8,6,0,0,1,0,3,1,1,18,1,1,0,0.0,1,2,1,5.43,0,26218,0,4,53,0.0,0.0
27597,8,6,0,0,1,0,0,1,1,49,0,1,0,1.0,0,3,0,5.34,0,9298,0,5,51,0.0,0.3375342465753425
27599,8,6,0,0,1,1,0,1,1,51,1,0,0,0.3333333333333333,1,0,0,5.51,751,9833,0,5,37,0.0,0.11251141552511415
27606,8,6,0,0,1,1,0,1,1,8,0,0,0,1.0,0,3,0,5.17,751,8560,1,4,42,0.2857142857142857,0.5413698630136986
27614,8,6,0,0,1,0,0,1,1,49,0,0,0,0.3333333333333333,0,2,1,5.35,0,11331,0,4,52,0.0,0.11251141552511415
27616,8,6,0,0,1,0,0,1,1,44,0,1,0,1.0,0,3,1,5.3,751,10555,0,4,26,0.0,0.3375342465753425
27632,8,6,0,0,1,0,0,1,1,24,0,1,0,0.3333333333333333,0,3,0,5.09,751,15481,0,4,58,0.0,0.11251141552511415
27640,8,6,0,0,1,0,0,0,1,18,0,1,0,0.0,1,3,0,5.1,751,11874,0,4,42,0.0,0.0
27647,8,6,0,0,1,0,0,1,1,8,0,0,0,0.3333333333333333,0,2,1,5.09,0,10652,0,2,44,0.0,0.11251141552511415
27656,8,6,0,0,1,3,0,1,1,8,0,1,0,0.3333333333333333,0,0,0,4.91,828,10885,1,2,56,0.35714285714285715,0.3673059360730594
27667,8,6,0,0,1,3,0,1,1,20,0,0,0,1.0,0,3,0,4.84,0,12433,0,3,47,0.0,0.3375342465753425
27677,8,6,0,0,1,0,0,0,1,31,0,1,0,1.0,0,3,0,4.86,0,13854,0,3,51,0.0,0.3375342465753425
27703,8,6,0,0,1,0,0,0,1,8,0,1,0,1.0,0,2,1,4.59,1098,5803,0,2,50,0.0,0.3375342465753425
27707,8,6,0,0,1,2,0,1,1,0,0,0,0,1.0,1,0,0,4.28,2184,18646,0,2,43,0.0,0.3375342465753425
27719,8,6,0,0,1,0,0,1,1,8,1,0,0,0.3333333333333333,1,3,0,4.64,0,3843,0,4,48,0.0,0.11251141552511415
27723,8,6,0,0,1,0,0,1,1,31,0,1,0,0.3333333333333333,1,3,0,4.67,0,13896,0,3,61,0.0,0.11251141552511415
27759,8,6,0,0,1,3,0,1,1,35,1,0,0,0.3333333333333333,1,1,0,4.61,0,15552,0,4,55,0.0,0.11251141552511415
27766,8,6,0,0,1,0,0,1,1,8,0,1,0,1.0,1,3,0,4.56,1098,9891,0,4,52,0.0,0.3375342465753425
27767,8,6,0,0,1,0,0,1,1,34,0,0,0,0.0,1,3,0,4.38,1113,12702,0,2,30,0.0,0.0
27788,8,6,0,0,1,0,0,1,1,31,0,1,0,0.3333333333333333,1,2,1,4.63,0,9866,0,3,58,0.0,0.11251141552511415
27793,8,6,0,0,1,1,0,1,1,8,1,1,0,1.0,1,0,0,4.46,1098,7414,0,3,57,0.0,0.3375342465753425
27809,8,6,0,0,1,0,0,1,1,31,0,1,0,1.0,1,0,0,4.46,2498,9713,1,4,49,0.42857142857142855,0.6432876712328767
27830,8,6,0,0,1,3,0,1,1,2,0,0,0,0.3333333333333333,0,0,0,4.45,1113,14676,0,2,48,0.0,0.11251141552511415
27852,8,6,0,0,1,0,0,1,1,8,0,1,0,1.0,1,2,1,4.35,2561,7960,0,2,55,0.0,0.3375342465753425
27863,8,6,0,0,1,3,0,0,1,31,0,1,0,0.3333333333333333,1,2,1,4.21,1098,21378,0,2,54,0.0,0.11251141552511415
27881,8,6,0,0,1,2,0,1,2,1,0,0,0,0.0,1,2,1,4.15,2184,5320,0,2,55,0.0,0.0
27939,8,6,0,0,1,3,0,1,1,44,0,1,0,0.3333333333333333,1,1,0,3.91,1829,7544,0,3,49,0.0,0.11251141552511415
27973,8,6,0,0,1,2,0,1,1,31,1,0,0,0.3333333333333333,1,3,0,3.79,2915,18452,0,3,44,0.0,0.11251141552511415
27997,8,6,0,0,1,0,3,1,2,31,1,0,0,1.0,1,3,0,3.73,3571,14793,1,4,54,0.5714285714285714,0.7452054794520548
28025,8,6,0,0,1,3,0,1,2,0,0,1,0,1.0,1,3,0,3.69,1829,11854,1,2,55,0.42857142857142855,0.6432876712328767
28027,8,6,0,0,1,3,3,1,2,34,0,0,0,0.0,0,3,0,3.69,1829,0,0,3,48,0.0,0.0
28034,8,6,0,0,1,0,0,1,1,8,0,0,0,0.3333333333333333,1,3,0,3.66,1829,5771,0,2,55,0.0,0.11251141552511415
28038,8,6,0,0,1,2,0,0,1,31,1,0,0,0.3333333333333333,1,3,1,3.67,2915,14769,0,2,52,0.0,0.11251141552511415
28065,8,6,0,0,1,3,0,1,1,44,0,0,0,0.0,1,3,0,3.57,3669,16004,0,2,47,0.0,0.0
28083,8,6,0,0,1,3,0,1,1,39,0,0,0,0.0,1,3,0,3.57,1829,21013,0,2,56,0.0,0.0
28092,8,6,0,0,1,2,0,1,1,49,1,0,0,0.3333333333333333,1,3,0,3.58,2915,6831,0,2,69,0.0,0.11251141552511415
28093,8,6,0,0,1,2,0,1,1,42,1,0,0,1.0,1,3,0,3.17,2727,13508,0,2,39,0.0,0.3375342465753425
28097,8,6,0,0,1,2,0,0,1,0,1,0,0,0.3333333333333333,1,3,0,3.49,2915,7306,0,2,41,0.0,0.11251141552511415
28125,8,6,0,0,1,2,0,1,1,42,1,0,0,1.0,1,3,0,3.47,2915,14488,1,2,48,0.5,0.6942465753424658
28129,8,6,0,0,1,0,0,1,1,8,0,0,0,1.0,1,0,0,3.48,1829,11303,0,3,39,0.0,0.3375342465753425
28163,8,6,0,0,1,2,0,0,2,29,1,0,0,0.0,1,3,0,3.43,2727,25009,0,2,39,0.0,0.0
28208,8,6,0,0,1,2,0,1,1,21,1,0,0,0.0,1,3,0,3.22,2727,11052,0,2,54,0.0,0.0
28221,8,6,0,0,1,3,0,1,1,18,0,0,0,0.0,1,1,0,3.38,1829,7205,0,2,60,0.0,0.0
28296,8,6,0,0,1,3,0,1,1,42,0,1,0,1.0,1,3,0,3.33,1829,13059,1,1,46,0.42857142857142855,0.6432876712328767
28315,8,6,0,0,1,2,0,0,1,47,1,0,0,1.0,1,3,0,3.3,2727,17232,1,2,49,0.5714285714285714,0.7452054794520548
28322,8,6,0,0,1,3,0,1,1,51,1,0,0,1.0,1,3,0,3.28,1829,15695,0,2,54,0.0,0.3375342465753425
28328,8,6,0,0,1,2,0,1,1,6,1,0,0,0.0,0,3,0,2.22,3647,0,0,1,27,0.0,0.0
28353,8,6,0,0,1,3,0,1,1,9,0,1,0,0.3333333333333333,1,1,0,3.27,1829,10069,0,3,60,0.0,0.11251141552511415
28404,8,6,0,0,1,2,0,1,1,0,1,0,0,0.3333333333333333,1,3,0,3.19,4918,12896,1,1,48,0.6428571428571429,0.5711415525114155
28424,8,6,0,0,1,3,0,1,1,36,1,0,0,1.0,1,3,0,3.25,3571,13044,1,3,55,0.5714285714285714,0.7452054794520548
28455,8,6,0,0,1,3,0,1,1,8,0,0,0,0.0,1,2,1,3.19,1829,3411,0,2,36,0.0,0.0
28458,8,6,0,0,1,0,3,0,1,47,0,0,0,0.0,1,3,0,3.18,1829,7733,0,1,40,0.0,0.0
28493,8,6,0,0,1,2,0,1,1,8,1,0,0,1.0,1,3,0,2.56,3928,5174,1,1,41,0.5,0.6942465753424658
28505,8,6,0,0,1,0,0,1,1,7,0,0,0,1.0,1,0,0,3.14,1829,15439,0,2,59,0.0,0.3375342465753425
28543,8,6,0,0,1,0,0,1,0,31,0,0,0,0.3333333333333333,1,3,0,2.96,1829,11783,0,2,40,0.0,0.11251141552511415
28549,8,6,0,0,1,2,0,1,2,27,1,0,0,0.3333333333333333,1,3,0,2.95,2727,15118,0,1,62,0.0,0.11251141552511415
28552,8,6,0,0,1,2,0,1,1,8,1,0,0,1.0,1,3,0,3.1,2727,12142,0,1,50,0.0,0.3375342465753425
28555,8,6,0,0,1,2,0,1,1,16,1,0,0,0.0,1,3,1,3.04,2727,9479,0,2,50,0.0,0.0
28561,8,6,0,0,1,0,0,1,1,51,0,0,0,0.0,1,3,0,3.1,1829,10107,0,2,47,0.0,0.0
28562,8,6,0,0,1,2,0,1,1,49,1,0,0,0.0,1,2,1,3.09,2727,7618,0,2,51,0.0,0.0
28581,8,6,0,0,1,2,0,1,1,31,1,0,0,1.0,1,3,0,3.02,4918,14664,0,2,57,0.0,0.3375342465753425
28583,8,6,0,0,1,2,0,0,1,0,1,0,0,1.0,1,3,0,3.06,2727,6981,1,1,47,0.42857142857142855,0.6432876712328767
28586,8,6,0,0,1,3,0,1,1,7,1,0,0,0.3333333333333333,1,3,0,3.0,1829,7750,0,2,40,0.0,0.11251141552511415
28588,8,6,0,0,1,0,0,1,1,8,0,1,0,0.0,1,3,0,3.02,1829,11647,0,2,61,0.0,0.0
28591,8,6,0,0,1,2,0,1,1,1,1,0,0,1.0,1,3,0,3.04,2727,6290,1,2,39,0.42857142857142855,0.6432876712328767
28603,8,6,0,0,1,2,0,0,1,8,1,0,0,1.0,1,3,0,3.04,2727,21100,0,2,53,0.0,0.3375342465753425
28624,8,6,0,0,1,0,0,1,1,31,1,0,0,1.0,1,3,0,3.05,3571,11709,1,2,50,0.5,0.6942465753424658
28628,8,6,0,0,1,3,0,0,1,47,0,0,0,0.0,0,3,0,2.75,4589,0,0,2,55,0.0,0.0
28634,8,6,0,0,1,2,0,0,1,18,1,0,0,0.0,1,1,0,2.9,2727,13768,0,2,39,0.0,0.0
28664,8,6,0,0,1,0,0,1,1,8,0,0,0,0.3333333333333333,1,3,0,2.96,1829,15175,0,2,37,0.0,0.11251141552511415
28700,8,6,0,0,1,2,0,1,1,23,1,0,0,1.0,1,3,0,2.83,2727,16072,0,2,37,0.0,0.3375342465753425
28716,8,6,0,0,1,0,0,1,1,47,1,0,0,1.0,1,3,0,2.93,3571,7672,1,2,37,0.5,0.6942465753424658
28717,8,6,0,0,1,2,0,0,1,47,1,0,0,1.0,1,1,0,2.93,2727,9269,1,2,47,0.42857142857142855,0.6432876712328767
28722,8,6,0,0,1,2,0,1,1,19,1,0,0,0.0,1,3,0,2.83,2727,10795,0,2,43,0.0,0.0
28742,8,6,0,0,1,3,0,1,1,8,0,0,0,0.0,1,3,0,2.84,1829,6089,0,2,62,0.0,0.0
28756,8,6,0,0,1,3,3,1,2,8,1,0,0,1.0,1,3,0,2.77,3571,12986,1,2,50,0.5714285714285714,0.7452054794520548
28761,8,6,0,0,1,2,0,1,1,29,1,0,0,1.0,1,0,0,2.84,4918,11503,1,2,49,0.6428571428571429,0.796164383561644
28782,8,6,0,0,1,3,3,1,1,49,1,0,0,0.0,1,1,0,2.84,3571,15944,1,2,56,0.5714285714285714,0.40767123287671236
28784,8,6,0,0,1,2,0,1,1,8,1,0,0,1.0,1,3,0,2.85,4918,10079,1,2,44,0.6428571428571429,0.796164383561644
28875,8,6,0,0,1,3,0,1,1,19,0,0,0,0.0,1,3,0,2.72,1829,8025,0,1,40,0.0,0.0
28876,8,6,0,0,1,2,1,1,1,8,1,0,0,0.0,1,3,0,2.76,2727,7443,0,2,48,0.0,0.0
28935,8,6,1,2,1,0,0,1,0,49,0,1,0,0.0,0,0,1,5.36,780,18408,0,5,52,0.0,0.0
